DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-06,12.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-07,13.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-08,13.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-09,14.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-10,12.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-11,14.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1982-12,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-01,13.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-02,13.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-03,14.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-04,12.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-05,13.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-06,13.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-07,12.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-08,14.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-09,14.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-10,13.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-11,14.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1983-12,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-01,13.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-02,13.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-03,13.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-04,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-05,13.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-06,11.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-07,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-08,12.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-09,11.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-10,9.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-11,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1984-12,8.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-01,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-02,10.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-03,10.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-04,10.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-05,11.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-06,9.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-07,12.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-08,11.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-09,12.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-10,12.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-11,11.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1985-12,10.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-01,12.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-02,10.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-03,11.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-04,12.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-05,11.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-06,10.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-07,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-08,11.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-09,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-10,12.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-11,11.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1986-12,11.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-01,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-02,11.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-03,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-04,12.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-05,11.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-06,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-07,12.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-08,11.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-09,12.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-10,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-11,12.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1987-12,11.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-01,12.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-02,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-03,12.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-04,11.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-05,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-06,12.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-07,11.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-08,13.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-09,13.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-10,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-11,13.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1988-12,11.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-01,12.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-02,11.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-03,12.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-04,11.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-05,12.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-06,11.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-07,11.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-08,12.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-09,11.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-10,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-11,13.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1989-12,10.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-01,13.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-02,10.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-03,12.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-04,12.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-05,13.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-06,12.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-07,13.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-08,13.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-09,12.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-10,14.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-11,15.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1990-12,12.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-01,15.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-02,13.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-03,13.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-04,14.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-05,14.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-06,12.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-07,16.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-08,15.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-09,15.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-10,17.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-11,16.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1991-12,15.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-01,17.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-02,15.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-03,16.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-04,16.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-05,15.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-06,16.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-07,17.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-08,16.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-09,18.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-10,17.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-11,18.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1992-12,16.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-01,17.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-02,15.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-03,18.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-04,17.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-05,17.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-06,17.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-07,17.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-08,18.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-09,19.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-10,17.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-11,19.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1993-12,16.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-01,16.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-02,15.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-03,19.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-04,16.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-05,16.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-06,18.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-07,17.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-08,18.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-09,18.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-10,17.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-11,19.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1994-12,18.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-01,19.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-02,16.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-03,18.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-04,16.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-05,18.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-06,17.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-07,16.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-08,18.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-09,17.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-10,18.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-11,19.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1995-12,15.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-01,19.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-02,17.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-03,16.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-04,17.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-05,17.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-06,15.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-07,18.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-08,17.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-09,17.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-10,19.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-11,18.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1996-12,16.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-01,19.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-02,17.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-03,17.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-04,18.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-05,18.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-06,17.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-07,18.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-08,17.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-09,19.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-10,20.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-11,19.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1997-12,17.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-01,19.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-02,17.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-03,19.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-04,19.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-05,18.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-06,19.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-07,20.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-08,19.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-09,22.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-10,21.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-11,23.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1998-12,20.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-01,21.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-02,21.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-03,23.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-04,20.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-05,19.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-06,20.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-07,21.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-08,20.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-09,20.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-10,20.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-11,23.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,1999-12,18.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-01,20.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-02,19.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-03,21.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-04,17.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-05,21.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-06,16.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-07,17.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-08,21.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-09,17.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-10,18.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-11,22.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2000-12,14.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B3100,SL,THS_T,IE,2001-01,22.80,
